0,0
0,0
0,0
0,0
0,0
0,0
2.2734e-21,0
2.2734e-21,0
2.2734e-21,0
2.2734e-21,0
2.592e-21,0
2.592e-21,0
2.592e-21,0
2.592e-21,0
4.8537e-21,0
4.8537e-21,0
4.8537e-21,0
4.8537e-21,0
4.8537e-21,0
4.8537e-21,0
7.4611e-21,0
7.4611e-21,0
7.4611e-21,0
7.4611e-21,0
8.1548e-21,0
8.1548e-21,0
8.1548e-21,0
8.1548e-21,0
1.3011e-20,0
1.3011e-20,0
1.3011e-20,0
1.6797e-20,0
1.6797e-20,0
1.6797e-20,0
3.1266e-20,0
3.1266e-20,0
3.1266e-20,0
4.8653e-20,0
4.8653e-20,0
4.8653e-20,0
1.5298e-19,0
1.5298e-19,0
1.5298e-19,0
1.5298e-19,0
1.8959e-19,0
1.8959e-19,0
1.8959e-19,0
1.8959e-19,0
3.4731e-11,1.329e-09
3.4731e-11,2.6579e-09
3.4731e-11,3.9869e-09
3.4731e-11,1.1572e-08
3.4731e-11,1.9161e-08
3.4731e-11,2.665e-08
3.4731e-11,3.4218e-08
3.4731e-11,4.1815e-08
3.4731e-11,4.939e-08
3.4731e-11,5.6968e-08
3.4731e-11,6.4535e-08
3.4731e-11,6.5867e-08
3.4731e-11,6.72e-08
3.4731e-11,6.8533e-08
3.4731e-11,6.9866e-08
3.4731e-11,7.7433e-08
3.4731e-11,8.501e-08
3.4731e-11,9.2595e-08
3.4731e-11,1.0016e-07
3.4731e-11,1.0765e-07
3.4731e-11,1.1524e-07
3.4775e-11,1.1657e-07
3.4775e-11,1.2417e-07
3.4775e-11,1.3174e-07
4.2902e-11,1.3488e-07
4.2902e-11,1.3802e-07
4.2902e-11,1.4116e-07
4.2902e-11,1.5684e-07
4.2902e-11,1.7254e-07
4.2902e-11,1.8818e-07
4.2902e-11,2.0388e-07
4.2902e-11,2.1966e-07
4.2902e-11,2.3538e-07
4.2902e-11,2.5115e-07
4.2902e-11,2.6687e-07
4.2902e-11,2.6997e-07
4.2902e-11,2.7307e-07
4.2902e-11,2.7617e-07
4.2902e-11,2.7927e-07
4.2902e-11,2.9499e-07
4.2902e-11,3.1077e-07
4.2902e-11,3.2644e-07
4.2902e-11,3.4214e-07
4.2902e-11,3.5778e-07
4.2902e-11,3.7348e-07
4.304e-11,3.7662e-07
4.304e-11,3.924e-07
4.304e-11,4.0812e-07
6.2326e-11,4.1464e-07
6.2326e-11,4.212e-07
6.2326e-11,4.7991e-07
6.2326e-11,5.3862e-07
6.2326e-11,5.4517e-07
6.2326e-11,5.5171e-07
6.239e-11,5.5827e-07
6.239e-11,5.6482e-07
6.239e-11,5.7135e-07
6.239e-11,5.779e-07
